step,timestamp,target[0],actual[0],error[0],P[0],I[0],D[0],integral[0],output[0],target[1],actual[1],error[1],P[1],I[1],D[1],integral[1],output[1]
1222,2.446,-0,0.0398013,-0.0398013,-0.398013,0,-0.0162101,0.590146,-0.414223,0,3.04244,-3.04244,-30.4244,-0,-0.0149792,-0.245843,-30.4394
1223,2.448,-0,0.0426554,-0.0426554,-0.426554,0,-0.0142707,0.590063,-0.440825,0,3.0457,-3.0457,-30.457,-0,-0.0163217,-0.251931,-30.4733
1224,2.45,-0,0.0457894,-0.0457894,-0.457894,0,-0.0156702,0.589975,-0.473565,0,3.04899,-3.04899,-30.4899,-0,-0.0164416,-0.258026,-30.5064
1225,2.452,-0,0.0485292,-0.0485292,-0.485292,0,-0.0136988,0.58988,-0.498991,0,3.05255,-3.05255,-30.5255,-0,-0.017784,-0.264127,-30.5433
1226,2.454,-0,0.0515271,-0.0515271,-0.515271,0,-0.0149895,0.58978,-0.53026,0,3.05613,-3.05613,-30.5613,-0,-0.017893,-0.270236,-30.5792
1227,2.456,-0,0.0541236,-0.0541236,-0.541236,0,-0.0129825,0.589675,-0.554218,0,3.05997,-3.05997,-30.5997,-0,-0.019231,-0.276352,-30.619
1228,2.458,-0,0.0569547,-0.0569547,-0.569547,0,-0.0141554,0.589563,-0.583702,0,3.06384,-3.06384,-30.6384,-0,-0.0193145,-0.282476,-30.6577
1229,2.46,-0,0.0593765,-0.0593765,-0.593765,0,-0.0121091,0.589447,-0.605874,0,3.06796,-3.06796,-30.6796,-0,-0.0206424,-0.288608,-30.7003
1230,2.462,-0,0.0620077,-0.0620077,-0.620077,0,-0.0131563,0.589326,-0.633234,0,3.0721,-3.0721,-30.721,-0,-0.0206826,-0.294748,-30.7417
1231,2.464,-0,0.0642212,-0.0642212,-0.642212,0,-0.0110675,0.5892,-0.65328,0,3.0765,-3.0765,-30.765,-0,-0.0219929,-0.300897,-30.787
1232,2.466,-0,0.066618,-0.066618,-0.66618,0,-0.0119838,0.589069,-0.678164,0,3.08089,-3.08089,-30.8089,-0,-0.0219683,-0.307054,-30.8309
1233,2.468,-0,0.068588,-0.068588,-0.68588,0,-0.00985001,0.588934,-0.69573,0,3.08554,-3.08554,-30.8554,-0,-0.0232516,-0.31322,-30.8787
1234,2.47,-0,0.0707149,-0.0707149,-0.707149,0,-0.0106343,0.588794,-0.717783,0,3.09017,-3.09017,-30.9017,-0,-0.0231367,-0.319396,-30.9248
1235,2.472,-0,0.0724058,-0.0724058,-0.724058,0,-0.0084548,0.588651,-0.732513,0,3.09505,-3.09505,-30.9505,-0,-0.0243818,-0.325581,-30.9749
1236,2.474,-0,0.0742283,-0.0742283,-0.742283,0,-0.00911245,0.588504,-0.751396,0,3.09988,-3.09988,-30.9988,-0,-0.0241485,-0.331776,-31.0229
1237,2.476,-0,0.0756061,-0.0756061,-0.756061,0,-0.00688912,0.588355,-0.762951,0,3.10495,-3.10495,-31.0495,-0,-0.0253427,-0.337981,-31.0748
1238,2.478,-0,0.0770929,-0.0770929,-0.770929,0,-0.0074337,0.588202,-0.778362,0,3.10994,-3.10994,-31.0994,-0,-0.0249625,-0.344196,-31.1243
1239,2.48,-0,0.0781273,-0.0781273,-0.781273,0,-0.00517199,0.588047,-0.786445,0,3.11516,-3.11516,-31.1516,-0,-0.0260922,-0.350421,-31.1777
1240,2.482,-0,0.0792525,-0.0792525,-0.792525,0,-0.00562635,0.587889,-0.798152,0,3.12026,-3.12026,-31.2026,-0,-0.0255391,-0.356656,-31.2282
1241,2.484,-0,0.0799197,-0.0799197,-0.799197,0,-0.00333593,0.58773,-0.802533,0,3.12558,-3.12558,-31.2558,-0,-0.0265921,-0.362902,-31.2824
1242,2.486,-0,0.0806661,-0.0806661,-0.806661,0,-0.00373171,0.58757,-0.810392,0,3.13075,-3.13075,-31.3075,-0,-0.0258465,-0.369159,-31.3334
1243,2.488,-0,0.0809513,-0.0809513,-0.809513,0,-0.0014263,0.587408,-0.81094,0,3.13611,-3.13611,-31.3611,-0,-0.0268133,-0.375425,-31.388
1244,2.49,-0,0.0813116,-0.0813116,-0.813116,0,-0.00180143,0.587246,-0.814918,0,3.14129,-3.14129,-31.4129,-0,-0.025866,-0.381703,-31.4387
1245,2.492,-0,0.0812112,-0.0812112,-0.812112,0,0.000502283,0.587083,-0.811609,0,-3.13655,3.13655,31.3655,-0,31.3892,-0.381708,62.7547
1246,2.494,-0,0.0811896,-0.0811896,-0.811896,0,0.000107923,0.586921,-0.811788,0,-3.13143,3.13143,31.3143,-0,-0.0255961,-0.37544,31.2887
1247,2.496,-0,0.0810587,-0.0810587,-0.810587,0,0.000654371,0.586759,-0.809933,0,-3.1268,3.1268,31.268,-0,-0.0231701,-0.369181,31.2448
1248,2.498,-0,0.0807497,-0.0807497,-0.807497,0,0.00154518,0.586597,-0.805952,0,-3.12179,3.12179,31.2179,-0,-0.025018,-0.362933,31.1929
1249,2.5,-0,0.0803435,-0.0803435,-0.803435,0,0.00203088,0.586436,-0.801404,0,-3.11728,3.11728,31.1728,-0,-0.0225429,-0.356694,31.1503
1250,2.502,-0,0.0798478,-0.0798478,-0.798478,0,0.00247844,0.586275,-0.796,0,-3.11327,3.11327,31.1327,-0,-0.0200554,-0.350463,31.1127
1251,2.504,-0,0.0792714,-0.0792714,-0.792714,0,0.00288186,0.586116,-0.789832,0,-3.10976,3.10976,31.0976,-0,-0.0175662,-0.34424,31.08
1252,2.506,-0,0.0786236,-0.0786236,-0.786236,0,0.00323918,0.585958,-0.782997,0,-3.10674,3.10674,31.0674,-0,-0.0150842,-0.338024,31.0523
1253,2.508,-0,0.0779021,-0.0779021,-0.779021,0,0.00360727,0.585802,-0.775414,0,-3.10421,3.10421,31.0421,-0,-0.0126744,-0.331813,31.0294
1254,2.51,-0,0.077086,-0.077086,-0.77086,0,0.00408083,0.585647,-0.766779,0,-3.10204,3.10204,31.0204,-0,-0.0108159,-0.325606,31.0096
1255,2.512,-0,0.0762237,-0.0762237,-0.762237,0,0.00431115,0.585494,-0.757926,0,-3.10037,3.10037,31.0037,-0,-0.00838731,-0.319404,30.9953
1256,2.514,-0,0.075197,-0.075197,-0.75197,0,0.00513396,0.585342,-0.746836,0,-3.09874,3.09874,30.9874,-0,-0.00815133,-0.313205,30.9792
1257,2.516,-0,0.0741325,-0.0741325,-0.741325,0,0.00532246,0.585193,-0.736002,0,-3.09759,3.09759,30.9759,-0,-0.0057501,-0.307009,30.9701
1258,2.518,-0,0.072918,-0.072918,-0.72918,0,0.00607245,0.585046,-0.723107,0,-3.09648,3.09648,30.9648,-0,-0.00555572,-0.300815,30.9592
1259,2.52,-0,0.0716676,-0.0716676,-0.716676,0,0.00625203,0.584901,-0.710424,0,-3.09584,3.09584,30.9584,-0,-0.00316575,-0.294622,30.9553
1260,2.522,-0,0.0702734,-0.0702734,-0.702734,0,0.00697079,0.584759,-0.695763,0,-3.09525,3.09525,30.9525,-0,-0.00298499,-0.288431,30.9495
1261,2.524,-0,0.0688445,-0.0688445,-0.688445,0,0.00714457,0.58462,-0.6813,0,-3.09512,3.09512,30.9512,-0,-0.000604994,-0.282241,30.9506
1262,2.526,-0,0.067277,-0.067277,-0.67277,0,0.00783764,0.584484,-0.664932,0,-3.09504,3.09504,30.9504,-0,-0.000441947,-0.276051,30.9499
1263,2.528,-0,0.0656753,-0.0656753,-0.656753,0,0.0080082,0.584351,-0.648745,0,-3.09542,3.09542,30.9542,-0,0.00192905,-0.26986,30.9562
1264,2.53,-0,0.0639393,-0.0639393,-0.639393,0,0.00867997,0.584221,-0.630713,0,-3.09584,3.09584,30.9584,-0,0.00206978,-0.263669,30.9604
1265,2.532,-0,0.0621694,-0.0621694,-0.621694,0,0.00884946,0.584095,-0.612845,0,-3.09672,3.09672,30.9672,-0,0.00443231,-0.257476,30.9717
1266,2.534,-0,0.0602684,-0.0602684,-0.602684,0,0.00950536,0.583973,-0.593178,0,-3.09763,3.09763,30.9763,-0,0.00454748,-0.251282,30.9809
1267,2.536,-0,0.0583332,-0.0583332,-0.583332,0,0.00967566,0.583854,-0.573657,0,-3.09901,3.09901,30.9901,-0,0.00690161,-0.245085,30.997
1268,2.538,-0,0.05624,-0.05624,-0.5624,0,0.0104663,0.58374,-0.551934,0,-3.10027,3.10027,31.0027,-0,0.00628387,-0.238886,31.009
1269,2.54,-0,0.0541131,-0.0541131,-0.541131,0,0.0106346,0.583629,-0.530496,0,-3.102,3.102,31.02,-0,0.00863162,-0.232684,31.0286
1270,2.542,-0,0.0517965,-0.0517965,-0.517965,0,0.011583,0.583523,-0.506381,0,-3.10343,3.10343,31.0343,-0,0.00718151,-0.226478,31.0415
1271,2.544,-0,0.0494474,-0.0494474,-0.494474,0,0.0117451,0.583422,-0.482729,0,-3.10534,3.10534,31.0534,-0,0.0095265,-0.22027,31.0629
1272,2.546,-0,0.0469081,-0.0469081,-0.469081,0,0.0126969,0.583326,-0.456384,0,-3.10694,3.10694,31.0694,-0,0.00800728,-0.214057,31.0774
1273,2.548,-0,0.0443375,-0.0443375,-0.443375,0,0.0128528,0.583235,-0.430522,0,-3.10901,3.10901,31.0901,-0,0.0103516,-0.207841,31.1004
1274,2.55,-0,0.0415777,-0.0415777,-0.415777,0,0.0137989,0.583149,-0.401978,0,-3.11077,3.11077,31.1077,-0,0.00882043,-0.201622,31.1165
1275,2.552,-0,0.0387879,-0.0387879,-0.387879,0,0.0139492,0.583068,-0.37393,0,-3.11301,3.11301,31.1301,-0,0.0111655,-0.195398,31.1412
1276,2.554,-0,0.0358098,-0.0358098,-0.358098,0,0.0148905,0.582994,-0.343207,0,-3.11493,3.11493,31.1493,-0,0.00962679,-0.18917,31.1589
1277,2.556,-0,0.0328027,-0.0328027,-0.328027,0,0.0150353,0.582925,-0.312992,0,-3.11733,3.11733,31.1733,-0,0.011974,-0.182938,31.1852
1278,2.558,-0,0.0296081,-0.0296081,-0.296081,0,0.0159732,0.582863,-0.280107,0,-3.11941,3.11941,31.1941,-0,0.0104295,-0.176701,31.2046
1279,2.56,-0,0.0263855,-0.0263855,-0.263855,0,0.0161126,0.582807,-0.247743,0,-3.12197,3.12197,31.2197,-0,0.0127798,-0.170459,31.2325
1280,2.562,-0,0.0229758,-0.0229758,-0.229758,0,0.0170486,0.582757,-0.21271,0,-3.12421,3.12421,31.2421,-0,0.0112314,-0.164213,31.2534
1281,2.564,-0,0.0195393,-0.0195393,-0.195393,0,0.0171827,0.582715,-0.17821,0,-3.12693,3.12693,31.2693,-0,0.0135861,-0.157962,31.2829
1282,2.566,-0,0.0159158,-0.0159158,-0.159158,0,0.0181175,0.582679,-0.14104,0,-3.12934,3.12934,31.2934,-0,0.0120365,-0.151706,31.3054
1283,2.568,-0,0.0122665,-0.0122665,-0.122665,0,0.0182466,0.582651,-0.104418,0,-3.13222,3.13222,31.3222,-0,0.0143972,-0.145444,31.3366
1284,2.57,-0,0.00843048,-0.00843048,-0.0843048,0,0.0191799,0.582631,-0.0651248,0,-3.13479,3.13479,31.3479,-0,0.0128517,-0.139177,31.3607
1285,2.572,-0,0.00456938,-0.00456938,-0.0456938,0,0.0193055,0.582618,-0.0263884,0,-3.13783,3.13783,31.3783,-0,0.0152235,-0.132905,31.3936
1286,2.574,-0,0.000523991,-0.000523991,-0.00523991,0,0.020227,0.582612,0.0149871,0,-3.14057,3.14057,31.4057,-0,0.0137081,-0.126626,31.4195
1287,2.576,-0,-0.00317552,0.00317552,0.0317552,0,0.0184976,0.582615,0.0502528,0,3.13986,-3.13986,-31.3986,-0,-31.4022,-0.126626,-62.8007
1288,2.578,-0,-0.00658643,0.00658643,0.0658643,0,0.0170545,0.582625,0.0829188,0,3.13763,-3.13763,-31.3763,-0,0.0111443,-0.132903,-31.3651
1289,2.58,-0,-0.00974312,0.00974312,0.0974312,0,0.0157835,0.582641,0.113215,0,3.13586,-3.13586,-31.3586,-0,0.00884407,-0.139177,-31.3497
1290,2.582,-0,-0.0125476,0.0125476,0.125476,0,0.0140222,0.582663,0.139498,0,3.13415,-3.13415,-31.3415,-0,0.00856819,-0.145447,-31.3329
1291,2.584,-0,-0.0151464,0.0151464,0.151464,0,0.0129939,0.582691,0.164457,0,3.13284,-3.13284,-31.3284,-0,0.00653862,-0.151714,-31.3218
1292,2.586,-0,-0.0175656,0.0175656,0.175656,0,0.012096,0.582724,0.187752,0,3.1319,-3.1319,-31.319,-0,0.00470356,-0.157978,-31.3143
1293,2.588,-0,-0.0198282,0.0198282,0.198282,0,0.0113133,0.582761,0.209596,0,3.13129,-3.13129,-31.3129,-0,0.00302983,-0.164241,-31.3099
1294,2.59,-0,-0.0219551,0.0219551,0.219551,0,0.0106345,0.582803,0.230186,0,3.13099,-3.13099,-31.3099,-0,0.00148773,-0.170504,-31.3084
1295,2.592,-0,-0.0239924,0.0239924,0.239924,0,0.0101865,0.582849,0.250111,0,3.131,-3.131,-31.31,-0,-2.02445e-05,-0.176766,-31.31
1296,2.594,-0,-0.0258134,0.0258134,0.258134,0,0.00910503,0.582899,0.267239,0,3.13119,-3.13119,-31.3119,-0,-0.000981488,-0.183028,-31.3129
1297,2.596,-0,-0.0276746,0.0276746,0.276746,0,0.00930601,0.582952,0.286052,0,3.13167,-3.13167,-31.3167,-0,-0.00237422,-0.189291,-31.3191
1298,2.598,-0,-0.0291284,0.0291284,0.291284,0,0.00726864,0.583009,0.298552,0,3.13225,-3.13225,-31.3225,-0,-0.00291321,-0.195555,-31.3254
1299,2.6,-0,-0.0306551,0.0306551,0.306551,0,0.00763352,0.583069,0.314184,0,3.13307,-3.13307,-31.3307,-0,-0.00411784,-0.20182,-31.3349
1300,2.602,-0,-0.0317359,0.0317359,0.317359,0,0.00540435,0.583131,0.322764,0,3.13419,-3.13419,-31.3419,-0,-0.00558675,-0.208087,-31.3475
1301,2.604,-0,-0.0328534,0.0328534,0.328534,0,0.00558736,0.583196,0.334121,0,3.13566,-3.13566,-31.3566,-0,-0.00732185,-0.214357,-31.3639
1302,2.606,-0,-0.033531,0.033531,0.33531,0,0.00338795,0.583262,0.338698,0,3.13739,-3.13739,-31.3739,-0,-0.00869269,-0.22063,-31.3826
1303,2.608,-0,-0.0342388,0.0342388,0.342388,0,0.00353878,0.58333,0.345926,0,3.13944,-3.13944,-31.3944,-0,-0.0102016,-0.226907,-31.4046
1304,2.61,-0,-0.0345091,0.0345091,0.345091,0,0.00135164,0.583399,0.346443,0,-3.14145,3.14145,31.4145,-0,31.4044,-0.226905,62.819
1305,2.612,-0,-0.0347956,0.0347956,0.347956,0,0.00143276,0.583468,0.349389,0,-3.1389,3.1389,31.389,-0,-0.0127437,-0.220625,31.3763
1306,2.614,-0,-0.034906,0.034906,0.34906,0,0.000551807,0.583538,0.349612,0,-3.13675,3.13675,31.3675,-0,-0.0107648,-0.214349,31.3567
1307,2.616,-0,-0.0348054,0.0348054,0.348054,0,-0.000503137,0.583607,0.347551,0,-3.13422,3.13422,31.3422,-0,-0.0126759,-0.208078,31.3295
1308,2.618,-0,-0.0345481,0.0345481,0.345481,0,-0.00128614,0.583677,0.344195,0,-3.1321,3.1321,31.321,-0,-0.010582,-0.201812,31.3104
1309,2.62,-0,-0.0341458,0.0341458,0.341458,0,-0.00201168,0.583746,0.339446,0,-3.13041,3.13041,31.3041,-0,-0.00844969,-0.195549,31.2956
1310,2.622,-0,-0.0336105,0.0336105,0.336105,0,-0.00267647,0.583813,0.333429,0,-3.12915,3.12915,31.2915,-0,-0.00629543,-0.18929,31.2852
1311,2.624,-0,-0.0329541,0.0329541,0.329541,0,-0.00328192,0.58388,0.326259,0,-3.12832,3.12832,31.2832,-0,-0.00413231,-0.183032,31.2791
1312,2.626,-0,-0.0321364,0.0321364,0.321364,0,-0.00408856,0.583945,0.317276,0,-3.12789,3.12789,31.2789,-0,-0.00218463,-0.176776,31.2767
1313,2.628,-0,-0.0312613,0.0312613,0.312613,0,-0.0043758,0.584008,0.308237,0,-3.12786,3.12786,31.2786,-0,-0.000124791,-0.17052,31.2785
1314,2.63,-0,-0.0299876,0.0299876,0.299876,0,-0.00636806,0.58407,0.293508,0,-3.12809,3.12809,31.2809,-0,0.00115207,-0.164264,31.2821
1315,2.632,-0,-0.0288396,0.0288396,0.288396,0,-0.00574019,0.584128,0.282656,0,-3.12866,3.12866,31.2866,-0,0.00284288,-0.158007,31.2895
1316,2.634,-0,-0.0272741,0.0272741,0.272741,0,-0.00782761,0.584185,0.264913,0,-3.12947,3.12947,31.2947,-0,0.00407057,-0.151749,31.2988
1317,2.636,-0,-0.025865,0.025865,0.25865,0,-0.00704559,0.584238,0.251604,0,-3.13062,3.13062,31.3062,-0,0.00570132,-0.145489,31.3119
1318,2.638,-0,-0.0240392,0.0240392,0.240392,0,-0.00912893,0.584288,0.231263,0,-3.132,3.132,31.32,-0,0.00692564,-0.139227,31.3269
1319,2.64,-0,-0.0223799,0.0223799,0.223799,0,-0.00829637,0.584334,0.215503,0,-3.1337,3.1337,31.337,-0,0.0085019,-0.132961,31.3455
1320,2.642,-0,-0.0203041,0.0203041,0.203041,0,-0.010379,0.584377,0.192662,0,-3.13564,3.13564,31.3564,-0,0.00971937,-0.126692,31.3662
1321,2.644,-0,-0.0185631,0.0185631,0.185631,0,-0.00870521,0.584416,0.176925,0,-3.13751,3.13751,31.3751,-0,0.00932435,-0.120418,31.3844
1322,2.646,-0,-0.0166638,0.0166638,0.166638,0,-0.00949646,0.584451,0.157141,0,-3.13923,3.13923,31.3923,-0,0.00860384,-0.114142,31.4009
1323,2.648,-0,-0.0150815,0.0150815,0.150815,0,-0.00791155,0.584482,0.142903,0,-3.14091,3.14091,31.4091,-0,0.00837506,-0.107862,31.4174
1324,2.65,-0,-0.0133614,0.0133614,0.133614,0,-0.00860038,0.584511,0.125013,0,3.14081,-3.14081,-31.4081,-0,-31.4086,-0.107861,-62.8167
1325,2.652,-0,-0.0119371,0.0119371,0.119371,0,-0.00712134,0.584536,0.11225,0,3.13931,-3.13931,-31.3931,-0,0.00750341,-0.114142,-31.3856
1326,2.654,-0,-0.0106373,0.0106373,0.106373,0,-0.00649914,0.584559,0.0998737,0,3.13805,-3.13805,-31.3805,-0,0.00628142,-0.120419,-31.3742
1327,2.656,-0,-0.00951005,0.00951005,0.0951005,0,-0.00563621,0.584579,0.0894642,0,3.13662,-3.13662,-31.3662,-0,0.00714489,-0.126694,-31.3591
1328,2.658,-0,-0.00845463,0.00845463,0.0845463,0,-0.00527706,0.584597,0.0792693,0,3.13545,-3.13545,-31.3545,-0,0.00588633,-0.132966,-31.3486
1329,2.66,-0,-0.00745093,0.00745093,0.0745093,0,-0.00501852,0.584613,0.0694908,0,3.13451,-3.13451,-31.3451,-0,0.00467573,-0.139236,-31.3404
1330,2.662,-0,-0.00648304,0.00648304,0.0648304,0,-0.00483945,0.584627,0.0599909,0,3.13381,-3.13381,-31.3381,-0,0.00348237,-0.145504,-31.3347
1331,2.664,-0,-0.00554005,0.00554005,0.0554005,0,-0.00471495,0.584639,0.0506855,0,3.13336,-3.13336,-31.3336,-0,0.00228658,-0.151771,-31.3313
1332,2.666,-0,-0.00460934,0.00460934,0.0460934,0,-0.00465353,0.584649,0.0414399,0,3.13314,-3.13314,-31.3314,-0,0.00107225,-0.158038,-31.3304
1333,2.668,-0,-0.00372071,0.00372071,0.0372071,0,-0.00444315,0.584657,0.032764,0,3.13313,-3.13313,-31.3313,-0,4.27687e-05,-0.164304,-31.3313
1334,2.67,-0,-0.00279699,0.00279699,0.0279699,0,-0.00461861,0.584664,0.0233513,0,3.13328,-3.13328,-31.3328,-0,-0.000741739,-0.17057,-31.3336
1335,2.672,-0,-0.0020447,0.0020447,0.020447,0,-0.00376144,0.584669,0.0166856,0,3.13351,-3.13351,-31.3351,-0,-0.00113355,-0.176837,-31.3362
1336,2.674,-0,-0.00122862,0.00122862,0.0122862,0,-0.00408042,0.584672,0.00820577,0,3.13383,-3.13383,-31.3383,-0,-0.0015915,-0.183104,-31.3399
1337,2.676,-0,-0.000601961,0.000601961,0.00601961,0,-0.00313329,0.584674,0.00288631,0,3.13422,-3.13422,-31.3422,-0,-0.00194125,-0.189373,-31.3441
1338,2.678,-0,0.000118945,-0.000118945,-0.00118945,0,-0.00360453,0.584674,-0.00479397,0,3.13465,-3.13465,-31.3465,-0,-0.00219381,-0.195641,-31.3487
1339,2.68,-0,0.000647252,-0.000647252,-0.00647252,0,-0.00264154,0.584673,-0.00911406,0,3.13519,-3.13519,-31.3519,-0,-0.00267327,-0.201911,-31.3546
1340,2.682,-0,0.00130828,-0.00130828,-0.0130828,0,-0.00330512,0.584671,-0.0163879,0,3.13576,-3.13576,-31.3576,-0,-0.00284309,-0.208182,-31.3604
1341,2.684,-0,0.00175841,-0.00175841,-0.0175841,0,-0.00225064,0.584668,-0.0198347,0,3.13645,-3.13645,-31.3645,-0,-0.0034426,-0.214454,-31.3679
1342,2.686,-0,0.00252515,-0.00252515,-0.0252515,0,-0.00383371,0.584664,-0.0290852,0,3.13743,-3.13743,-31.3743,-0,-0.00490826,-0.220728,-31.3792
1343,2.688,-0,0.00288471,-0.00288471,-0.0288471,0,-0.00179781,0.584659,-0.0306449,0,3.13864,-3.13864,-31.3864,-0,-0.00608363,-0.227004,-31.3925
1344,2.69,-0,0.00349425,-0.00349425,-0.0349425,0,-0.00304771,0.584652,-0.0379902,0,3.14013,-3.14013,-31.4013,-0,-0.00740965,-0.233283,-31.4087
1345,2.692,-0,0.00366725,-0.00366725,-0.0366725,0,-0.000865006,0.584645,-0.0375375,0,-3.14135,3.14135,31.4135,-0,31.4074,-0.233282,62.8209
1346,2.694,-0,0.00389644,-0.00389644,-0.0389644,0,-0.00114592,0.584638,-0.0401103,0,-3.1395,3.1395,31.395,-0,-0.00924453,-0.227001,31.3858
1347,2.696,-0,0.00406192,-0.00406192,-0.0406192,0,-0.000827421,0.58463,-0.0414466,0,-3.13816,3.13816,31.3816,-0,-0.00671581,-0.220723,31.3749
1348,2.698,-0,0.00398106,-0.00398106,-0.0398106,0,0.000404312,0.584622,-0.0394063,0,-3.1366,3.1366,31.366,-0,-0.00783028,-0.214449,31.3581
1349,2.7,-0,0.00388724,-0.00388724,-0.0388724,0,0.000469104,0.584614,-0.0384033,0,-3.13553,3.13553,31.3553,-0,-0.00531399,-0.208176,31.35
1350,2.702,-0,0.00378587,-0.00378587,-0.0378587,0,0.000506819,0.584606,-0.0373519,0,-3.13497,3.13497,31.3497,-0,-0.00279482,-0.201906,31.3469
1351,2.704,-0,0.0036796,-0.0036796,-0.036796,0,0.000531389,0.584599,-0.0362646,0,-3.13492,3.13492,31.3492,-0,-0.000283235,-0.195636,31.3489
1352,2.706,-0,0.0035692,-0.0035692,-0.035692,0,0.000551995,0.584591,-0.03514,0,-3.13536,3.13536,31.3536,-0,0.00221617,-0.189366,31.3558
1353,2.708,-0,0.00337224,-0.00337224,-0.0337224,0,0.000984782,0.584584,-0.0327376,0,-3.13625,3.13625,31.3625,-0,0.00446263,-0.183094,31.367
1354,2.71,-0,0.00324288,-0.00324288,-0.0324288,0,0.000646827,0.584578,-0.0317819,0,-3.13759,3.13759,31.3759,-0,0.00666356,-0.17682,31.3825
1355,2.712,-0,0.00294709,-0.00294709,-0.0294709,0,0.00147894,0.584572,-0.0279919,0,-3.13895,3.13895,31.3895,-0,0.00683724,-0.170544,31.3964
1356,2.714,-0,0.00283946,-0.00283946,-0.0283946,0,0.000538155,0.584566,-0.0278564,0,-3.14022,3.14022,31.4022,-0,0.00632294,-0.164265,31.4085
1357,2.716,-0,0.00249843,-0.00249843,-0.0249843,0,0.00170514,0.58456,-0.0232791,0,-3.14144,3.14144,31.4144,-0,0.00610171,-0.157983,31.4205
1358,2.718,-0,0.00233704,-0.00233704,-0.0233704,0,0.000806947,0.584556,-0.0225634,0,3.14048,-3.14048,-31.4048,-0,-31.4096,-0.157982,-62.8144
1359,2.72,-0,0.00212376,-0.00212376,-0.0212376,0,0.00106639,0.584551,-0.0201712,0,3.13923,-3.13923,-31.3923,-0,0.0062479,-0.164262,-31.3861
1360,2.722,-0,0.00189944,-0.00189944,-0.0189944,0,0.0011216,0.584547,-0.0178728,0,3.13822,-3.13822,-31.3822,-0,0.00508149,-0.170539,-31.3771
1361,2.724,-0,0.00159156,-0.00159156,-0.0159156,0,0.00153941,0.584544,-0.0143762,0,3.13708,-3.13708,-31.3708,-0,0.00570193,-0.176814,-31.3651
1362,2.726,-0,0.00128847,-0.00128847,-0.0128847,0,0.00151543,0.584541,-0.0113693,0,3.13621,-3.13621,-31.3621,-0,0.00431416,-0.183088,-31.3578
1363,2.728,-0,0.000992639,-0.000992639,-0.00992639,0,0.00147916,0.584539,-0.00844722,0,3.13563,-3.13563,-31.3563,-0,0.002937,-0.18936,-31.3533
1364,2.73,-0,0.000707342,-0.000707342,-0.00707342,0,0.00142649,0.584537,-0.00564693,0,3.13531,-3.13531,-31.3531,-0,0.00157617,-0.195631,-31.3515
1365,2.732,-0,0.000436392,-0.000436392,-0.00436392,0,0.00135475,0.584536,-0.00300918,0,3.13526,-3.13526,-31.3526,-0,0.000233438,-0.201901,-31.3524
1366,2.734,-0,0.000192028,-0.000192028,-0.00192028,0,0.00122182,0.584535,-0.000698462,0,3.13545,-3.13545,-31.3545,-0,-0.000921675,-0.208172,-31.3554
1367,2.736,-0,-3.45621e-05,3.45621e-05,0.000345621,0,0.00113295,0.584535,0.00147857,0,3.13586,-3.13586,-31.3586,-0,-0.00207226,-0.214443,-31.3607
1368,2.738,-0,-0.000123746,0.000123746,0.00123746,0,0.000445919,0.584535,0.00168338,0,3.13634,-3.13634,-31.3634,-0,-0.00239014,-0.220715,-31.3658
1369,2.74,-0,-0.000314787,0.000314787,0.00314787,0,0.000955206,0.584535,0.00410308,0,3.13691,-3.13691,-31.3691,-0,-0.00282926,-0.226989,-31.3719
1370,2.742,-0,-0.000352453,0.000352453,0.00352453,0,0.000188329,0.584536,0.00371286,0,3.13753,-3.13753,-31.3753,-0,-0.00311916,-0.233263,-31.3784
1371,2.744,-0,-0.000789753,0.000789753,0.00789753,0,0.0021865,0.584537,0.010084,0,3.13839,-3.13839,-31.3839,-0,-0.00431687,-0.239539,-31.3882
1372,2.746,-0,-0.000847394,0.000847394,0.00847394,0,0.000288202,0.584539,0.00876214,0,3.13954,-3.13954,-31.3954,-0,-0.00573245,-0.245817,-31.4011
1373,2.748,-0,-0.00102976,0.00102976,0.0102976,0,0.000911816,0.584541,0.0112094,0,3.14067,-3.14067,-31.4067,-0,-0.00563,-0.252097,-31.4123
1374,2.75,-0,-0.000960106,0.000960106,0.00960106,0,-0.000348255,0.584543,0.0092528,0,-3.14133,3.14133,31.4133,-0,31.41,-0.252096,62.8234
1375,2.752,-0,-0.000996536,0.000996536,0.00996536,0,0.000182151,0.584545,0.0101475,0,-3.14019,3.14019,31.4019,-0,-0.00573384,-0.245815,31.3961
1376,2.754,-0,-0.000966345,0.000966345,0.00966345,0,-0.000150955,0.584547,0.0095125,0,-3.13952,3.13952,31.3952,-0,-0.00332107,-0.239535,31.3919
1377,2.756,-0,-0.000816588,0.000816588,0.00816588,0,-0.000748784,0.584549,0.0074171,0,-3.13874,3.13874,31.3874,-0,-0.00394093,-0.233257,31.3834
1378,2.758,-0,-0.000628248,0.000628248,0.00628248,0,-0.000941703,0.58455,0.00534077,0,-3.13844,3.13844,31.3844,-0,-0.00147834,-0.22698,31.3829
1379,2.76,-0,-0.000407926,0.000407926,0.00407926,0,-0.00110161,0.584551,0.00297765,0,-3.13864,3.13864,31.3864,-0,0.000983351,-0.220703,31.3874
1380,2.762,-0,-0.000160179,0.000160179,0.00160179,0,-0.00123874,0.584552,0.000363053,0,-3.13932,3.13932,31.3932,-0,0.00344023,-0.214425,31.3967
