step,timestamp,target[0],actual[0],error[0],P[0],I[0],D[0],integral[0],output[0],target[1],actual[1],error[1],P[1],I[1],D[1],integral[1],output[1],target[2],actual[2],error[2],P[2],I[2],D[2],integral[2],output[2]
1837,3.676,-271.95,156.306,-428.257,-214.128,-0,-46.3294,-14.2914,-10,135.963,-44.4156,180.379,90.1894,-0,46.4649,-17.9914,10,135.987,-44.709,180.696,90.3481,0,46.4933,21.3583,10
1838,3.678,-271.881,137.626,-409.506,-204.753,-0,46.8771,-15.1292,-10,135.916,-25.7726,161.688,80.8442,-0,-46.726,-17.6493,10,135.965,-26.0874,162.052,81.0261,0,-46.6101,21.701,10
1839,3.68,-271.85,118.892,-390.741,-195.371,-0,46.9124,-15.9294,-10,135.892,-7.06497,142.957,71.4784,-0,-46.829,-17.3447,10,135.958,-7.392,143.35,71.6748,0,-46.7563,22.0064,10
1840,3.682,-271.87,100.157,-372.027,-186.014,-0,46.7843,-16.6922,-10,135.894,11.643,124.251,62.1257,-0,-46.7633,-17.0774,10,135.975,11.3024,124.673,62.3365,0,-46.6915,22.2745,10
1841,3.684,-271.933,81.4228,-353.355,-176.678,-0,46.68,-17.4176,-10,135.92,30.3513,105.568,52.7842,-0,-46.7075,-16.8476,6.07673,136.013,29.995,106.018,53.0089,0,-46.6384,22.5052,6.37051
1842,3.686,-272.037,62.7958,-334.833,-167.417,-0,46.3057,-18.1058,-10,135.968,41.6717,94.2965,47.1482,-0,-28.18,-16.6478,10,136.069,41.8145,94.2546,47.1273,0,-29.4078,22.7054,10
1843,3.688,-272.134,44.1814,-316.315,-158.158,-0,46.2942,-18.7569,-10,136.019,60.2958,75.7237,37.8619,-0,-46.432,-16.4777,-8.57009,136.114,60.3775,75.737,37.8685,0,-46.2941,22.8754,-8.42563
1844,3.69,544.264,25.6288,518.635,259.318,-0,2087.38,-18.5546,10,-272.169,44.3359,-316.505,-158.252,-0,-980.571,-16.7185,-10,-272.095,44.6755,-316.771,-158.385,0,-981.269,22.6344,-10
1845,3.692,272.012,44.2995,227.712,113.856,-0,-727.307,-17.8083,-10,-136.034,25.7063,-161.74,-80.8699,-0,386.912,-17.1968,10,-135.978,26.0352,-162.013,-81.0067,0,386.893,22.1556,10
1846,3.694,271.956,25.7139,246.242,123.121,-0,46.3246,-17.3343,10,-135.995,44.3173,-180.313,-90.1563,-0,-46.432,-17.5388,-10,-135.961,44.6373,-180.598,-90.299,0,-46.4613,21.813,-10
1847,3.696,271.88,44.4481,227.432,113.716,-0,-47.0245,-16.8606,10,-135.946,25.6204,-161.567,-80.7834,-0,46.8648,-17.8807,-10,-135.934,25.929,-161.863,-80.9315,0,46.8372,21.4705,-10
1848,3.698,271.871,63.1816,208.69,104.345,-0,-46.8563,-16.4245,10,-135.929,6.9218,-142.851,-71.4255,-0,46.7893,-18.1851,-10,-135.942,7.22113,-143.163,-71.5816,0,46.7493,21.1655,-10
1849,3.7,271.905,81.8447,190.06,95.03,-0,-46.5745,-16.0258,10,-135.932,-11.7097,-124.223,-62.1113,-0,46.5708,-18.4522,-10,-135.972,-11.3876,-124.585,-62.2924,0,46.4463,20.8977,-10
1850,3.702,271.946,100.507,171.439,85.7195,-0,-46.5527,-15.6643,10,-135.944,-30.3442,-105.6,-52.7998,-0,46.5578,-18.682,-6.24194,-136.002,-29.9923,-106.01,-53.0049,0,46.4377,20.6672,-6.56717
1851,3.704,272.006,119.144,152.862,76.4308,-0,-46.4434,-15.34,10,-135.968,-41.9858,-93.9825,-46.9912,-0,29.0426,-18.8816,-10,-136.037,-42.2051,-93.8324,-46.9162,0,30.4434,20.4673,-10
1852,3.706,272.076,137.796,134.28,67.1402,-0,-46.4528,-15.0528,10,-136.002,-60.6295,-75.3726,-37.6863,-0,46.5248,-19.0509,8.8385,-136.074,-60.7942,-75.28,-37.64,0,46.3808,20.2982,8.74083
1853,3.708,272.166,156.372,115.794,57.8968,-0,-46.217,-14.8027,10,-136.053,-44.1739,-91.8788,-45.9394,-0,-41.2656,-19.2182,-10,-136.113,-44.5365,-91.5765,-45.7882,0,-40.7412,20.1313,-10
1854,3.71,-544.262,175.028,-719.29,-359.645,-0,-2087.71,-15.4062,-10,272.161,-62.8189,334.98,167.49,-0,1067.15,-18.9751,10,272.101,-63.132,335.233,167.616,0,1067.02,20.375,10
1855,3.712,-271.991,156.295,-428.286,-214.143,-0,727.511,-16.5538,10,136.016,-44.1123,180.128,90.0642,-0,-387.129,-18.46,-10,135.975,-44.4287,180.403,90.2017,0,-387.074,20.8906,-10
1856,3.714,-271.96,174.878,-446.838,-223.419,-0,-46.3797,-17.4289,-10,135.995,-62.7564,198.751,99.3755,-0,46.5567,-18.0811,10,135.965,-63.0302,198.995,99.4977,0,46.4802,21.27,10
1857,3.716,-271.896,156.143,-428.039,-214.02,-0,46.9968,-18.3038,-10,135.949,-44.0486,179.998,89.999,-0,-46.8824,-17.7024,10,135.947,-44.332,180.279,90.1394,0,-46.7914,21.6493,10
1858,3.718,-271.901,137.408,-409.308,-204.654,-0,46.8279,-19.1412,-10,135.942,-25.3406,161.283,80.6413,-0,-46.7885,-17.3611,10,135.958,-25.6353,161.594,80.7968,0,-46.7131,21.9912,10
1859,3.72,-271.947,118.672,-390.619,-195.31,-0,46.7219,-19.9411,-10,135.957,-6.63223,142.59,71.2948,-0,-46.7326,-17.0572,10,135.99,-6.93986,142.93,71.4649,0,-46.6598,22.2957,10
1860,3.722,-272.037,99.9358,-371.972,-185.986,-0,46.6174,-20.7037,-10,135.996,12.0766,123.919,61.9595,-0,-46.6767,-16.7907,10,136.041,11.7531,124.288,62.144,0,-46.6044,22.5629,10
1861,3.724,-272.168,81.3086,-353.477,-176.739,-0,46.2387,-21.4291,-10,136.057,30.691,105.366,52.683,-0,-46.3826,-16.5614,6.30037,136.111,30.29,105.821,52.9107,0,-46.1661,22.793,6.74464
1862,3.726,544.212,62.7225,481.49,240.745,-0,2087.42,-21.3011,10,-272.126,42.4103,-314.536,-157.268,-0,-1049.75,-16.7706,-10,-272.087,42.7741,-314.861,-157.43,0,-1051.71,22.584,-10
1863,3.728,271.929,81.3899,190.539,95.2695,-0,-727.377,-20.6291,-10,-135.97,23.7608,-159.731,-79.8655,-0,387.012,-17.2449,10,-135.959,24.1335,-160.092,-80.0461,0,386.921,22.109,10
1864,3.73,271.848,62.8234,209.024,104.512,-0,46.2134,-20.2295,10,-135.921,42.3488,-178.27,-89.1348,-0,-46.3468,-17.5829,-10,-135.927,42.7383,-178.665,-89.3326,0,-46.4326,21.7703,-10
1865,3.732,271.753,81.4914,190.262,95.1309,-0,-46.9064,-19.8302,10,-135.867,23.6985,-159.566,-79.7828,-0,46.7603,-17.9207,-10,-135.886,24.0974,-159.983,-79.9917,0,46.7043,21.4316,-10
1866,3.734,271.695,100.224,171.471,85.7354,-0,-46.9778,-19.4685,10,-135.832,4.99795,-140.83,-70.415,-0,46.8387,-18.2211,-10,-135.863,5.38911,-141.252,-70.6259,0,46.8291,21.1304,-10
1867,3.736,271.688,118.887,152.802,76.4008,-0,-46.6728,-19.1442,10,-135.821,-13.6418,-122.179,-61.0897,-0,46.6265,-18.4841,-10,-135.867,-13.2372,-122.63,-61.315,0,46.5546,20.8665,-10
1868,3.738,271.693,137.55,134.143,67.0713,-0,-46.6475,-18.8573,10,-135.818,-32.2804,-103.538,-51.769,-0,46.6038,-18.7098,-5.16524,-135.874,-31.8614,-104.013,-52.0063,0,46.5433,20.6399,-5.46309
1869,3.74,271.717,156.184,115.534,57.7669,-0,-46.5221,-18.6076,10,-135.828,-41.9189,-93.9087,-46.9544,-0,24.0731,-18.9073,-10,-135.89,-42.0415,-93.8483,-46.9241,0,25.411,20.442,-10
1870,3.742,271.753,174.847,96.9057,48.4528,-0,-46.5702,-18.3952,1.88264,-135.843,-60.5563,-75.2871,-37.6435,-0,46.5542,-19.0765,8.91063,-135.91,-60.6619,-75.2476,-37.6238,0,46.5018,20.2729,8.878
1871,3.744,271.812,178.314,93.4988,46.7494,-0,-8.51735,-18.2048,10,-135.873,-43.9866,-91.8868,-45.9434,-0,-41.4992,-19.2436,-10,-135.939,-44.1515,-91.7876,-45.8938,0,-41.35,20.1059,-10
1872,3.746,271.851,196.977,74.8733,37.4367,-0,-46.5635,-18.0364,-9.12685,-135.892,-62.6248,-73.2672,-36.6336,-0,46.549,-19.4088,9.91543,-135.959,-62.7693,-73.1895,-36.5947,0,46.4952,19.9409,9.90048
1873,3.748,271.924,179.964,91.9595,45.9798,-0,42.7154,-17.8696,10,-135.931,-44.1617,-91.7696,-45.8848,-0,-46.256,-19.5738,-10,-135.992,-44.3323,-91.6601,-45.8301,0,-46.1766,19.7761,-10
1874,3.75,271.963,198.628,73.3354,36.6677,-0,-46.5603,-17.7043,-9.89259,-135.953,-62.8031,-73.15,-36.575,-0,46.549,-19.7387,9.97401,-136.01,-62.9489,-73.0613,-36.5306,0,46.4971,19.6113,9.96641
1875,3.752,272.042,180.18,91.8622,45.9311,-0,46.317,-17.5391,10,-135.998,-44.2273,-91.771,-45.8855,-0,-46.5527,-19.9037,-10,-136.043,-44.383,-91.6603,-45.8302,0,-46.4976,19.4466,-10
1876,3.754,272.083,198.842,73.2405,36.6203,-0,-46.5543,-17.374,-9.934,-136.024,-62.8725,-73.1519,-36.576,-0,46.5478,-20.0686,9.97179,-136.058,-62.9964,-73.062,-36.531,0,46.4958,19.2819,9.96481
1877,3.756,272.164,180.304,91.8596,45.9298,-0,46.5477,-17.2089,10,-136.076,-44.2991,-91.7764,-45.8882,-0,-46.5612,-20.2335,-10,-136.088,-44.4295,-91.6589,-45.8295,0,-46.4922,19.1172,-10
1878,3.758,-544.298,198.896,-743.194,-371.597,-0,-2087.63,-17.8602,-10,272.145,-62.9506,335.096,167.548,-0,1067.18,-19.9902,10,272.152,-63.0411,335.193,167.597,0,1067.13,19.3607,10
1879,3.76,-272.065,180.159,-452.224,-226.112,-0,727.424,-19.0556,10,136.013,-44.2423,180.255,90.1275,-0,-387.103,-19.4748,-10,136.052,-44.3503,180.402,90.2012,0,-386.978,19.8763,-10
1880,3.762,-272.068,198.766,-470.834,-235.417,-0,-46.5244,-19.9787,-10,136.003,-62.8464,198.849,99.4246,-0,46.486,-19.0957,10,136.065,-63.0005,199.065,99.5325,0,46.6567,20.2558,10
1881,3.764,-272.031,180.048,-452.079,-226.04,-0,46.8865,-20.9016,-10,135.981,-44.1416,180.122,90.0611,-0,-46.8178,-18.7168,10,136.051,-44.2956,180.346,90.1732,0,-46.7968,20.6352,10
1882,3.766,-272.062,161.329,-433.391,-216.696,-0,46.7201,-21.7871,-10,135.989,-25.4365,161.425,80.7127,-0,-46.7418,-18.3752,10,136.073,-25.5909,161.664,80.8319,0,-46.7065,20.9772,10
1883,3.768,-272.133,142.611,-414.743,-207.372,-0,46.6191,-22.6352,-10,136.018,-6.73127,142.749,71.3744,-0,-46.6916,-18.071,10,136.115,-6.8865,143.002,71.5008,0,-46.6555,21.2819,10
1884,3.77,544.258,123.892,420.366,210.183,-0,2087.77,-22.6296,10,-272.184,11.9742,-284.159,-142.079,-0,-1067.27,-18.2125,-10,-272.074,11.8177,-283.891,-141.946,0,-1067.23,21.141,-10
1885,3.772,271.939,142.641,129.299,64.6493,-0,-727.668,-22.0799,-10,-136.031,-6.71627,-129.315,-64.6576,-0,387.109,-18.6259,10,-135.908,-6.9041,-129.004,-64.5018,0,387.219,20.7281,10
1886,3.774,271.875,124.085,147.791,73.8953,-0,46.2299,-21.8028,10,-136.001,11.8959,-147.897,-73.9483,-0,-46.4537,-18.9031,-10,-135.875,11.6536,-147.528,-73.7642,0,-46.3117,20.4515,-10
1887,3.776,271.792,142.823,128.969,64.4847,-0,-47.0531,-21.5261,10,-135.953,-6.79418,-129.159,-64.5793,-0,46.845,-19.1802,-10,-135.839,-7.05613,-128.783,-64.3917,0,46.8624,20.1752,-10
1888,3.778,271.772,161.471,110.301,55.1506,-0,-46.6706,-21.2868,8.47992,-135.936,-25.4288,-110.507,-55.2537,-0,46.6282,-19.4199,-8.62543,-135.836,-25.699,-110.137,-55.0685,0,46.616,19.9363,-8.4525
1889,3.78,271.76,177.279,94.4818,47.2409,-0,-39.5483,-21.082,7.69263,-135.923,-41.5003,-94.4231,-47.2116,-0,40.2105,-19.6248,-7.00107,-135.837,-41.4525,-94.3844,-47.1922,0,39.3814,19.7318,-7.81082
1890,3.782,271.762,191.614,80.1481,40.0741,-0,-35.8342,-20.9074,4.23986,-135.917,-54.5467,-81.3705,-40.6853,-0,32.6314,-19.8006,-8.05383,-135.845,-56.0053,-79.8395,-39.9197,0,36.3624,19.5576,-3.55732
1891,3.784,271.775,199.502,72.2736,36.1368,-0,-19.6863,-20.7549,10,-135.917,-69.5351,-66.3816,-33.1908,-0,37.4723,-19.9483,4.28149,-135.858,-62.6313,-73.227,-36.6135,0,16.5311,19.4045,-10
1892,3.786,271.789,218.118,53.6713,26.8356,-0,-46.5059,-20.629,-10,-135.918,-61.6065,-74.3119,-37.1559,-0,-19.8256,-20.089,-10,-135.871,-81.2482,-54.6227,-27.3113,0,46.5108,19.2766,10
1893,3.788,271.817,199.494,72.3232,36.1616,-0,46.6299,-20.503,10,-135.924,-80.2365,-55.6875,-27.8437,-0,46.5609,-20.219,10,-135.893,-62.5966,-73.2964,-36.6482,0,-46.6844,19.1487,-10
1894,3.79,271.826,218.102,53.7249,26.8624,-0,-46.4959,-20.377,-10,-135.943,-61.618,-74.3247,-37.1623,-0,-46.593,-20.349,-10,-135.884,-81.2119,-54.6718,-27.3359,0,46.5616,19.0208,10
1895,3.792,271.847,199.476,72.3703,36.1852,-0,46.6136,-20.2509,10,-135.946,-80.2519,-55.6943,-27.8472,-0,46.5759,-20.4791,10,-135.9,-62.5565,-73.3439,-36.672,0,-46.6802,18.8927,-10
1896,3.794,271.851,218.089,53.7621,26.8811,-0,-46.5204,-20.1247,-10,-135.969,-61.633,-74.3363,-37.1681,-0,-46.605,-20.6091,-10,-135.882,-81.1799,-54.7023,-27.3511,0,46.6041,18.7647,10
1897,3.796,271.869,199.467,72.402,36.201,-0,46.5996,-19.9986,10,-135.976,-80.2729,-55.7035,-27.8518,-0,46.5819,-20.7391,10,-135.893,-62.5223,-73.3704,-36.6852,0,-46.6704,18.6366,-10
1898,3.798,271.872,218.088,53.7845,26.8922,-0,-46.5438,-19.8724,-10,-136.005,-61.6588,-74.3464,-37.1732,-0,-46.6073,-20.8692,-10,-135.867,-81.1578,-54.709,-27.3545,0,46.6537,18.5085,10
1899,3.8,271.891,199.474,72.4173,36.2087,-0,46.5822,-19.7462,10,-136.018,-80.3051,-55.7129,-27.8564,-0,46.5838,-20.9992,10,-135.873,-62.5013,-73.3717,-36.6858,0,-46.6568,18.3805,-10
1900,3.802,271.897,218.102,53.7949,26.8974,-0,-46.5561,-19.62,-10,-136.054,-61.698,-74.3564,-37.1782,-0,-46.6088,-21.1293,-10,-135.842,-81.1542,-54.6879,-27.3439,0,46.7096,18.2524,10
1901,3.804,271.922,199.501,72.4211,36.2106,-0,46.5656,-19.4938,10,-136.075,-80.3472,-55.7274,-27.8637,-0,46.5725,-21.2594,10,-135.847,-62.5048,-73.3424,-36.6712,0,-46.6363,18.1244,-10
1902,3.806,271.936,218.133,53.8031,26.9016,-0,-46.545,-19.3675,-10,-136.12,-61.7425,-74.3772,-37.1886,-0,-46.6245,-21.3895,-10,-135.817,-81.1809,-54.6357,-27.3178,0,46.7668,17.9964,10
1903,3.808,271.973,199.529,72.4436,36.2218,-0,46.6013,-19.2413,10,-136.146,-80.3828,-55.7637,-27.8818,-0,46.5339,-21.5196,10,-135.826,-62.5498,-73.2766,-36.6383,0,-46.6024,17.8685,-10
1904,3.81,271.998,218.152,53.8462,26.9231,-0,-46.4935,-19.115,-10,-136.194,-61.7505,-74.4437,-37.2219,-0,-46.7001,-21.6498,-10,-135.804,-81.2361,-54.5675,-27.2838,0,46.7728,17.7406,10
1905,3.812,272.041,199.518,72.5225,36.2613,-0,46.6907,-18.9886,10,-136.217,-80.3808,-55.8357,-27.9179,-0,46.5199,-21.7801,10,-135.824,-62.6314,-73.1927,-36.5964,0,-46.563,17.6129,-10
1906,3.814,272.068,218.224,53.8442,26.9221,-0,-46.6958,-18.8623,-10,-136.254,-61.68,-74.5742,-37.2871,-0,-46.846,-21.9105,-10,-135.814,-81.3585,-54.4558,-27.2279,0,46.8425,17.4852,10
1907,3.816,272.131,199.551,72.5803,36.2902,-0,46.8403,-18.7358,10,-136.259,-80.2951,-55.9634,-27.9817,-0,46.5269,-22.0411,10,-135.873,-62.7496,-73.1231,-36.5616,0,-46.6684,17.3576,-10
1908,3.818,272.163,218.256,53.9067,26.9534,-0,-46.684,-18.6093,-10,-136.274,-61.5898,-74.6845,-37.3422,-0,-46.8027,-22.1717,-10,-135.888,-81.4754,-54.413,-27.2065,0,46.7753,17.2301,10
1909,3.82,-544.27,199.532,-743.802,-371.901,-0,-1994.27,-19.2992,-10,271.993,-80.202,352.195,176.097,-0,1067.2,-21.8942,10,272.277,-62.8378,335.115,167.558,0,973.82,17.5108,10
1910,3.822,-272.08,180.798,-452.878,-226.439,-0,727.31,-20.4959,10,135.916,-61.4999,197.416,98.7082,-0,-386.946,-21.3446,-10,136.163,-44.1889,180.352,90.176,0,-386.908,18.0263,-10
1911,3.824,-272.102,199.485,-471.587,-235.793,-0,-46.773,-21.4204,-10,135.961,-80.0945,216.056,108.028,-0,46.5978,-20.9311,10,136.141,-62.8838,199.025,99.5124,0,46.6816,18.4057,10
1912,3.826,-272.065,180.747,-452.813,-226.406,-0,46.9353,-22.3448,-10,135.99,-61.3862,197.376,98.6882,-0,-46.698,-20.5177,10,136.075,-44.2097,180.285,90.1425,0,-46.8493,18.785,10
1913,3.828,-272.104,162.013,-434.117,-217.058,-0,46.7402,-23.2317,-10,136.057,-42.6779,178.735,89.3674,-0,-46.6041,-20.1416,10,136.047,-25.5183,161.565,80.7827,0,-46.7991,19.1268,10
1914,3.83,-272.185,143.411,-415.596,-207.798,-0,46.3012,-24.0814,-10,136.146,-24.084,160.23,80.1149,-0,-46.2623,-19.8026,10,136.039,-6.92629,142.965,71.4827,0,-46.4998,19.4314,10
1915,3.832,544.248,124.768,419.481,209.74,-0,2087.69,-24.0775,10,-272.023,-5.50001,-266.523,-133.261,-0,-1066.88,-19.9089,-10,-272.225,11.8406,-284.066,-142.033,0,-1067.58,19.2903,-10
1916,3.834,271.978,143.493,128.485,64.2425,-0,-727.489,-23.5296,-10,-135.871,-24.2223,-111.649,-55.8244,-0,387.185,-20.2871,10,-136.107,-6.86279,-129.244,-64.622,0,387.054,18.8769,10
1917,3.836,271.951,124.86,147.092,73.5458,-0,46.5163,-23.254,10,-135.834,-5.65506,-130.179,-65.0895,-0,-46.3254,-20.5289,-10,-136.117,11.7763,-147.894,-73.9468,0,-46.624,18.5998,-10
1918,3.838,271.885,143.585,128.3,64.1501,-0,-46.9782,-22.9786,10,-135.788,-24.3698,-111.418,-55.7092,-0,46.9013,-20.7705,-8.80788,-136.097,-6.92851,-129.169,-64.5843,0,46.8128,18.3227,-10
1919,3.84,271.888,162.212,109.677,54.8383,-0,-46.5591,-22.7406,8.27917,-135.775,-40.7867,-94.9881,-47.494,-0,41.0759,-20.9769,-6.41812,-136.114,-25.5194,-110.594,-55.2971,0,46.4357,18.083,-8.8614
1920,3.842,271.889,177.622,94.2674,47.1337,-0,-38.523,-22.5367,8.61076,-135.766,-52.7426,-83.0238,-41.5119,-0,29.9107,-21.1549,-10,-136.123,-41.9904,-94.1323,-47.0662,0,41.1548,17.8783,-5.91135
1921,3.844,271.895,193.665,78.2302,39.1151,-0,-40.0931,-22.3642,-0.978008,-135.762,-71.3755,-64.3868,-32.1934,-0,46.5925,-21.3023,10,-136.133,-52.9655,-83.1671,-41.5836,0,27.4129,17.701,-10
1922,3.846,271.913,191.857,80.0559,40.028,-0,4.56428,-22.2059,10,-135.773,-52.7471,-83.0264,-41.5132,-0,-46.5991,-21.4497,-10,-136.139,-71.6037,-64.5357,-32.2678,0,46.5787,17.5532,10
1923,3.848,271.929,210.487,61.4417,30.7208,-0,-46.5356,-22.0644,-10,-135.761,-71.4114,-64.3498,-32.1749,-0,46.6915,-21.5971,10,-136.167,-52.991,-83.1765,-41.5882,0,-46.602,17.4055,-10
1924,3.85,271.961,191.883,80.0785,40.0393,-0,46.5922,-21.9229,10,-135.784,-52.7893,-82.9949,-41.4974,-0,-46.6126,-21.7445,-10,-136.177,-71.617,-64.5599,-32.2799,0,46.5415,17.2578,10
1925,3.852,271.982,210.508,61.4739,30.737,-0,-46.5116,-21.7813,-10,-135.779,-71.4597,-64.3191,-32.1596,-0,46.6895,-21.8918,10,-136.203,-52.9895,-83.2137,-41.6069,0,-46.6345,17.11,-10
1926,3.854,272.021,191.892,80.1283,40.0642,-0,46.636,-21.6397,10,-135.812,-52.8398,-82.9718,-41.4859,-0,-46.6318,-22.0391,-10,-136.209,-71.6105,-64.5984,-32.2992,0,46.5384,16.9622,10
1927,3.856,272.045,210.509,61.5367,30.7684,-0,-46.479,-21.4981,-10,-135.815,-71.5114,-64.3036,-32.1518,-0,46.6705,-22.1864,10,-136.23,-52.9678,-83.2624,-41.6312,0,-46.6602,16.8144,-10
1928,3.858,272.085,191.879,80.2062,40.1031,-0,46.6736,-21.3563,10,-135.858,-52.892,-82.9655,-41.4828,-0,-46.6548,-22.3336,-10,-136.227,-71.5824,-64.6448,-32.3224,0,46.5439,16.6664,10
1929,3.86,272.108,210.482,61.6261,30.813,-0,-46.4502,-21.2145,-10,-135.87,-71.5573,-64.3124,-32.1562,-0,46.6329,-22.4809,10,-136.238,-52.9277,-83.3107,-41.6553,0,-46.6646,16.5185,-10
1930,3.862,272.142,191.848,80.2941,40.147,-0,46.67,-21.0726,10,-135.92,-52.9213,-82.9984,-41.4992,-0,-46.715,-22.6282,-10,-136.223,-71.5376,-64.6851,-32.3426,0,46.564,16.3705,10
1931,3.864,272.159,210.54,61.6187,30.8093,-0,-46.6885,-20.9307,-10,-135.936,-71.6517,-64.2844,-32.1422,-0,46.7849,-22.7755,10,-136.223,-52.83,-83.3927,-41.6963,0,-46.7689,16.2224,-10
1932,3.866,-544.293,191.862,-736.155,-368.077,-0,-1994.43,-21.6052,-10,272.229,-52.999,325.228,162.614,-0,973.78,-22.5145,10,272.065,-71.424,343.489,171.744,0,1067.2,16.4825,10
1933,3.868,-272.115,173.147,-445.262,-222.631,-0,727.233,-22.7866,10,136.11,-34.2963,170.406,85.203,-0,-387.054,-22.0189,-10,136.005,-52.709,188.714,94.357,0,-386.936,17.0147,-10
1934,3.87,-272.155,191.815,-463.97,-231.985,-0,-46.7692,-23.6958,-10,136.093,-52.9046,188.997,94.4986,-0,46.4779,-21.6595,10,136.062,-71.3564,207.418,103.709,0,46.7607,17.4108,10
1935,3.872,-272.142,173.141,-445.283,-222.642,-0,46.7162,-24.6051,-10,136.057,-34.2686,170.325,85.1627,-0,-46.6795,-21.3002,10,136.086,-52.7462,188.832,94.4159,0,-46.4666,17.8071,10
1936,3.874,-272.173,154.501,-426.674,-213.337,-0,46.5227,-25.4771,-10,136.044,-15.6642,151.709,75.8543,-0,-46.5417,-20.9782,10,136.128,-34.1153,170.244,85.1218,0,-46.4701,18.1662,10
1937,3.876,544.286,135.813,408.473,204.237,-0,2087.87,-25.4953,10,-272.219,3.04071,-275.259,-137.63,-0,-1067.42,-21.1017,-10,-272.068,-15.5359,-256.532,-128.266,0,-1066.94,18.0799,-10
1938,3.878,272.044,154.553,117.491,58.7455,-0,-727.455,-24.9693,-10,-136.108,-15.6231,-120.485,-60.2426,-0,386.935,-21.4975,10,-135.936,-34.2448,-101.691,-50.8457,0,387.101,17.7217,10
1939,3.88,272.044,135.912,136.132,68.066,-0,46.6025,-24.7157,10,-136.118,3.06083,-139.179,-69.5896,-0,-46.7349,-21.7571,-10,-135.926,-15.673,-120.253,-60.1265,0,-46.4038,17.4997,-10
1940,3.882,271.998,154.652,117.346,58.6728,-0,-46.9658,-24.4622,10,-136.089,-15.6125,-120.476,-60.2382,-0,46.7571,-22.0168,-10,-135.909,-34.3826,-101.527,-50.7633,0,46.816,17.2779,-3.94725
1941,3.884,272.023,173.389,98.6337,49.3169,-0,-46.7799,-24.2462,2.53693,-136.095,-34.2895,-101.806,-50.9028,-0,46.6769,-22.2391,-4.22592,-135.928,-41.7707,-94.157,-47.0785,0,18.4238,17.0823,-10
1942,3.886,272.08,178.162,93.9178,46.9589,-0,-11.7898,-24.0537,10,-136.127,-42.1561,-93.971,-46.9855,-0,19.5864,-22.4348,-10,-135.953,-60.4777,-75.4752,-37.7376,0,46.7045,16.9126,8.96685
1943,3.888,272.15,196.758,75.3919,37.696,-0,-46.3147,-23.8843,-8.61876,-136.144,-60.8076,-75.336,-37.668,-0,46.5875,-22.6041,8.9195,-136.006,-43.7511,-92.255,-46.1275,0,-41.9494,16.7449,-10
1944,3.89,-544.288,180.699,-724.988,-362.494,-0,-2000.95,-24.5339,-10,272.063,-44.1552,316.218,158.109,-0,978.886,-22.3633,10,272.225,-62.3562,334.581,167.291,0,1067.09,16.9872,10
1945,3.892,-272.075,162.07,-434.145,-217.073,-0,727.106,-25.6931,10,135.971,-25.5376,161.508,80.7542,-0,-386.774,-21.8855,-10,136.104,-43.7369,179.841,89.9205,0,-386.851,17.5016,-10
1946,3.894,-272.044,180.712,-452.756,-226.378,-0,-46.5266,-26.58,-10,135.963,-44.1184,180.082,90.0409,-0,46.4334,-21.5439,10,136.081,-62.3726,198.453,99.2267,0,46.531,17.8799,10
1947,3.896,-271.985,162.044,-434.029,-217.015,-0,46.8164,-27.4668,-10,135.951,-25.4861,161.437,80.7187,-0,-46.6109,-21.2024,10,136.034,-43.7542,179.788,89.894,0,-46.6633,18.2582,10
1948,3.898,-271.964,143.373,-415.337,-207.669,-0,46.7297,-28.3161,-10,135.958,-6.8573,142.815,71.4074,-0,-46.5564,-20.8982,10,136.007,-25.1295,161.136,80.5682,0,-46.6291,18.5991,10
1949,3.9,-271.966,124.701,-396.667,-198.333,-0,46.6774,-29.1281,-10,135.975,11.7667,124.208,62.104,-0,-46.5172,-20.6311,10,135.991,-6.49971,142.491,71.2453,0,-46.6143,18.9027,10
1950,3.902,-271.989,106.029,-378.018,-189.009,-0,46.6217,-29.9028,-10,136.001,30.3845,105.617,52.8085,-0,-46.4777,-20.4013,6.33077,135.987,12.1352,123.852,61.926,0,-46.5968,19.1691,10
1951,3.904,-272.033,87.3698,-359.403,-179.701,-0,46.5378,-30.6402,-10,136.036,42.1704,93.866,46.933,-0,-29.3774,-20.2018,10,135.997,30.7722,105.224,52.6121,0,-46.5691,19.3981,6.04305
1952,3.906,-272.095,68.7276,-340.822,-170.411,-0,46.4515,-31.3405,-10,136.075,60.7669,75.3081,37.6541,-0,-46.3946,-20.0327,-8.74055,136.02,42.0551,93.9644,46.9822,0,-28.1497,19.5973,10
1953,3.908,-272.17,50.1109,-322.281,-161.14,-0,46.3532,-32.0036,-10,136.116,44.4721,91.6441,45.822,-0,40.8399,-19.8657,10,136.054,60.7269,75.3268,37.6634,0,-46.5939,19.7666,-8.93049
1954,3.91,544.252,31.5192,512.732,256.366,-0,2087.53,-31.8131,10,-272.115,63.0888,-335.203,-167.602,-0,-1067.12,-20.1093,-10,-272.137,44.0076,-316.144,-158.072,0,-978.678,19.5258,-10
1955,3.912,272.015,50.2497,221.765,110.882,-0,-727.418,-31.0786,-10,-135.979,44.3855,-180.365,-90.1824,-0,387.096,-20.6248,10,-136.035,25.3009,-161.336,-80.6681,0,387.021,19.0483,10
