step,timestamp,target[0],actual[0],error[0],P[0],I[0],D[0],integral[0],output[0],target[1],actual[1],error[1],P[1],I[1],D[1],integral[1],output[1]
1308,2.618,0,0.0403113,-0.0403113,-0,0,-0,0.500007,0,0,0.0223272,-0.0223272,-0,0,-0,0.23,0
1309,2.62,0,0.0445203,-0.0445203,-0,0,-0,0.499922,0,0,0.0239096,-0.0239096,-0,0,-0,0.229954,0
1310,2.622,0,0.0483289,-0.0483289,-0,0,-0,0.499829,0,0,0.025825,-0.025825,-0,0,-0,0.229904,0
1311,2.624,0,0.0518247,-0.0518247,-0,0,-0,0.499729,0,0,0.0279464,-0.0279464,-0,0,-0,0.22985,0
1312,2.626,0,0.0537562,-0.0537562,-0,0,-0,0.499623,0,0,0.0289895,-0.0289895,-0,0,-0,0.229793,0
1313,2.628,0,0.0551644,-0.0551644,-0,0,-0,0.499514,0,0,0.0301511,-0.0301511,-0,0,-0,0.229734,0
1314,2.63,0,0.0497521,-0.0497521,-0,0,0,0.499409,0,0,0.0316508,-0.0316508,-0,0,-0,0.229672,0
1315,2.632,0,0.0453037,-0.0453037,-0,0,0,0.499314,0,0,0.0278689,-0.0278689,-0,0,0,0.229613,0
1316,2.634,0,0.0392633,-0.0392633,-0,0,0,0.49923,0,0,0.0301411,-0.0301411,-0,0,-0,0.229555,0
1317,2.636,0,0.0348499,-0.0348499,-0,0,0,0.499156,0,0,0.0250763,-0.0250763,-0,0,0,0.229499,0
1318,2.638,0,0.0285386,-0.0285386,-0,0,0,0.499092,0,0,0.027714,-0.027714,-0,0,-0,0.229447,0
1319,2.64,0,0.024464,-0.024464,-0,0,0,0.499039,0,0,0.0218387,-0.0218387,-0,0,0,0.229397,0
1320,2.642,0,0.0179597,-0.0179597,-0,0,0,0.498997,0,0,0.0246807,-0.0246807,-0,0,-0,0.229351,0
1321,2.644,0,0.0162515,-0.0162515,-0,0,0,0.498963,0,0,0.021692,-0.021692,-0,0,0,0.229304,0
1322,2.646,0,0.0150407,-0.0150407,-0,0,0,0.498931,0,0,0.0173299,-0.0173299,-0,0,0,0.229265,0
1323,2.648,0,0.013726,-0.013726,-0,0,0,0.498903,0,0,0.0154083,-0.0154083,-0,0,0,0.229232,0
1324,2.65,0,0.0124163,-0.0124163,-0,0,0,0.498876,0,0,0.0118207,-0.0118207,-0,0,0,0.229205,0
1325,2.652,0,0.0116265,-0.0116265,-0,0,0,0.498852,0,0,0.01076,-0.01076,-0,0,0,0.229183,0
1326,2.654,0,0.0103319,-0.0103319,-0,0,0,0.49883,0,0,0.00848258,-0.00848258,-0,0,0,0.229163,0
1327,2.656,0,0.00991918,-0.00991918,-0,0,0,0.49881,0,0,0.00689835,-0.00689835,-0,0,0,0.229148,0
1328,2.658,0,0.00847759,-0.00847759,-0,0,0,0.498792,0,0,0.00549514,-0.00549514,-0,0,0,0.229136,0
1329,2.66,0,0.00714006,-0.00714006,-0,0,0,0.498776,0,0,0.00420631,-0.00420631,-0,0,0,0.229126,0
1330,2.662,0,0.00586972,-0.00586972,-0,0,0,0.498763,0,0,0.0030153,-0.0030153,-0,0,0,0.229119,0
1331,2.664,0,0.00463849,-0.00463849,-0,0,0,0.498753,0,0,0.00191501,-0.00191501,-0,0,0,0.229114,0
1332,2.666,0,0.00341952,-0.00341952,-0,0,0,0.498745,0,0,0.00088264,-0.00088264,-0,0,0,0.229111,0
1333,2.668,0,0.00233889,-0.00233889,-0,0,0,0.498739,0,0,0.000123462,-0.000123462,-0,0,0,0.22911,0
1334,2.67,0,-0.00118213,0.00118213,0,0,0,0.498738,0,0,-0.00131153,0.00131153,0,0,0,0.229111,0
1335,2.672,0,-0.000477231,0.000477231,0,0,-0,0.498739,0,0,0.00109876,-0.00109876,-0,0,-0,0.229111,0
1336,2.674,0,-0.00548687,0.00548687,0,0,0,0.498745,0,0,-6.01431e-05,6.01431e-05,0,0,0,0.22911,0
1337,2.676,0,-0.00347432,0.00347432,0,0,-0,0.498754,0,0,0.00284914,-0.00284914,-0,0,-0,0.229108,0
1338,2.678,0,-0.00897349,0.00897349,0,0,0,0.498767,0,0,0.00234763,-0.00234763,-0,0,0,0.229102,0
1339,2.68,0,-0.00632734,0.00632734,0,0,-0,0.498782,0,0,0.0045055,-0.0045055,-0,0,-0,0.229095,0
1340,2.682,0,-0.0111058,0.0111058,0,0,0,0.498799,0,0,0.00464563,-0.00464563,-0,0,-0,0.229086,0
1341,2.684,0,-0.00848389,0.00848389,0,0,-0,0.498819,0,0,0.00571874,-0.00571874,-0,0,-0,0.229076,0
1342,2.686,0,-0.00696745,0.00696745,0,0,-0,0.498835,0,0,0.00440173,-0.00440173,-0,0,0,0.229066,0
1343,2.688,0,8.56763e-05,-8.56763e-05,-0,0,-0,0.498841,0,0,-0.00328802,0.00328802,0,0,0,0.229065,0
1344,2.69,0,-0.00325528,0.00325528,0,0,0,0.498845,0,0,-0.00824106,0.00824106,0,0,0,0.229076,0
1345,2.692,0,-0.00117731,0.00117731,0,0,-0,0.498849,0,0,-0.0150378,0.0150378,0,0,0,0.2291,0
1346,2.694,0,-0.00899408,0.00899408,0,0,0,0.498859,0,0,-0.0154294,0.0154294,0,0,0,0.22913,0
1347,2.696,0,-0.0188336,0.0188336,0,0,0,0.498887,0,0,-0.010487,0.010487,0,0,-0,0.229156,0
1348,2.698,0,-0.0149287,0.0149287,0,0,-0,0.498921,0,0,-0.0100966,0.0100966,0,0,-0,0.229176,0
1349,2.7,0,-0.0216081,0.0216081,0,0,0,0.498957,0,0,-0.00338594,0.00338594,0,0,-0,0.22919,0
1350,2.702,0,-0.0277777,0.0277777,0,0,0,0.499007,0,0,0.0026013,-0.0026013,-0,0,-0,0.229191,0
1351,2.704,0,-0.0338171,0.0338171,0,0,0,0.499068,0,0,0.00787425,-0.00787425,-0,0,-0,0.22918,0
1352,2.706,0,-0.0399484,0.0399484,0,0,0,0.499142,0,0,0.0124759,-0.0124759,-0,0,-0,0.22916,0
1353,2.708,0,-0.0445411,0.0445411,0,0,0,0.499227,0,0,0.0148377,-0.0148377,-0,0,-0,0.229133,0
1354,2.71,0,-0.0486287,0.0486287,0,0,0,0.49932,0,0,0.0197006,-0.0197006,-0,0,-0,0.229098,0
1355,2.712,0,-0.0410978,0.0410978,0,0,-0,0.499409,0,0,0.0180869,-0.0180869,-0,0,0,0.22906,0
1356,2.714,0,-0.0347418,0.0347418,0,0,-0,0.499485,0,0,0.0150272,-0.0150272,-0,0,0,0.229027,0
1357,2.716,0,-0.0296413,0.0296413,0,0,-0,0.49955,0,0,0.0142279,-0.0142279,-0,0,0,0.228998,0
1358,2.718,0,-0.0243156,0.0243156,0,0,-0,0.499604,0,0,0.0119682,-0.0119682,-0,0,0,0.228972,0
1359,2.72,0,-0.0226472,0.0226472,0,0,-0,0.499651,0,0,0.0115641,-0.0115641,-0,0,0,0.228948,0
1360,2.722,0,-0.0197867,0.0197867,0,0,-0,0.499693,0,0,0.0100438,-0.0100438,-0,0,0,0.228927,0
1361,2.724,0,-0.0163301,0.0163301,0,0,-0,0.499729,0,0,0.00761772,-0.00761772,-0,0,0,0.228909,0
1362,2.726,0,-0.0146036,0.0146036,0,0,-0,0.49976,0,0,0.00654604,-0.00654604,-0,0,0,0.228895,0
1363,2.728,0,-0.0132737,0.0132737,0,0,-0,0.499788,0,0,0.00555178,-0.00555178,-0,0,0,0.228883,0
1364,2.73,0,-0.0122778,0.0122778,0,0,-0,0.499813,0,0,0.00462153,-0.00462153,-0,0,0,0.228872,0
1365,2.732,0,-0.011566,0.011566,0,0,-0,0.499837,0,0,0.00374347,-0.00374347,-0,0,0,0.228864,0
1366,2.734,0,-0.0109429,0.0109429,0,0,-0,0.49986,0,0,0.00293907,-0.00293907,-0,0,0,0.228857,0
1367,2.736,0,-0.0105579,0.0105579,0,0,-0,0.499881,0,0,0.00221976,-0.00221976,-0,0,0,0.228852,0
1368,2.738,0,-0.0130955,0.0130955,0,0,0,0.499905,0,0,0.00205535,-0.00205535,-0,0,0,0.228848,0
1369,2.74,0,-0.00945087,0.00945087,0,0,-0,0.499928,0,0,0.00518063,-0.00518063,-0,0,-0,0.228841,0
1370,2.742,0,-0.0127758,0.0127758,0,0,0,0.49995,0,0,0.0043412,-0.0043412,-0,0,0,0.228831,0
1371,2.744,0,-0.00621342,0.00621342,0,0,-0,0.499969,0,0,-0.00331228,0.00331228,0,0,0,0.22883,0
1372,2.746,0,-0.00266432,0.00266432,0,0,-0,0.499978,0,0,0.0002406,-0.0002406,-0,0,-0,0.228833,0
1373,2.748,0,-0.00138786,0.00138786,0,0,-0,0.499982,0,0,0.00552107,-0.00552107,-0,0,-0,0.228828,0
1374,2.75,0,-0.00197252,0.00197252,0,0,0,0.499985,0,0,0.00364812,-0.00364812,-0,0,0,0.228818,0
1375,2.752,0,-0.000900557,0.000900557,0,0,-0,0.499988,0,0,0.00439363,-0.00439363,-0,0,-0,0.22881,0
1376,2.754,0,-0.00324386,0.00324386,0,0,0,0.499992,0,0,0.0072929,-0.0072929,-0,0,-0,0.228799,0
1377,2.756,0,-0.00365275,0.00365275,0,0,0,0.499999,0,0,0.00503707,-0.00503707,-0,0,0,0.228786,0
1378,2.758,0,-0.00848975,0.00848975,0,0,0,0.500011,0,0,0.00739895,-0.00739895,-0,0,-0,0.228774,0
1379,2.76,0,-0.0139351,0.0139351,0,0,0,0.500034,0,0,0.0094239,-0.0094239,-0,0,-0,0.228757,0
1380,2.762,0,-0.0198641,0.0198641,0,0,0,0.500067,0,0,0.0111085,-0.0111085,-0,0,-0,0.228737,0
1381,2.764,0,-0.0263081,0.0263081,0,0,0,0.500113,0,0,0.0124145,-0.0124145,-0,0,-0,0.228713,0
1382,2.766,0,-0.0212702,0.0212702,0,0,-0,0.500161,0,0,0.0111397,-0.0111397,-0,0,0,0.228689,0
1383,2.768,0,-0.0167584,0.0167584,0,0,-0,0.500199,0,0,0.0101402,-0.0101402,-0,0,0,0.228668,0
1384,2.77,0,-0.0146846,0.0146846,0,0,-0,0.500231,0,0,0.00867325,-0.00867325,-0,0,0,0.228649,0
1385,2.772,0,-0.0111173,0.0111173,0,0,-0,0.500256,0,0,0.00298584,-0.00298584,-0,0,0,0.228638,0
1386,2.774,0,-0.00819122,0.00819122,0,0,-0,0.500276,0,0,0.005643,-0.005643,-0,0,-0,0.228629,0
1387,2.776,0,-0.00498169,0.00498169,0,0,-0,0.500289,0,0,0.00864692,-0.00864692,-0,0,-0,0.228615,0
1388,2.778,0,-0.0014615,0.0014615,0,0,-0,0.500295,0,0,0.0119438,-0.0119438,-0,0,-0,0.228594,0
1389,2.78,0,-0.00233009,0.00233009,0,0,0,0.500299,0,0,0.0100338,-0.0100338,-0,0,0,0.228572,0
1390,2.782,0,-0.0029827,0.0029827,0,0,0,0.500304,0,0,0.00841526,-0.00841526,-0,0,0,0.228554,0
1391,2.784,0,-0.00371865,0.00371865,0,0,0,0.500311,0,0,0.00708944,-0.00708944,-0,0,0,0.228538,0
1392,2.786,0,-0.00438225,0.00438225,0,0,0,0.500319,0,0,0.0061062,-0.0061062,-0,0,0,0.228525,0
1393,2.788,0,-0.00418412,0.00418412,0,0,-0,0.500328,0,0,0.00582721,-0.00582721,-0,0,0,0.228513,0
1394,2.79,0,-0.00324926,0.00324926,0,0,-0,0.500335,0,0,0.0042119,-0.0042119,-0,0,0,0.228503,0
1395,2.792,0,-0.00398287,0.00398287,0,0,0,0.500342,0,0,0.00419302,-0.00419302,-0,0,0,0.228495,0
1396,2.794,0,-0.000977337,0.000977337,0,0,-0,0.500347,0,0,0.0048065,-0.0048065,-0,0,-0,0.228486,0
1397,2.796,0,0.000713363,-0.000713363,-0,0,-0,0.500348,0,0,0.00756883,-0.00756883,-0,0,-0,0.228473,0
1398,2.798,0,0.00102186,-0.00102186,-0,0,-0,0.500346,0,0,0.0054702,-0.0054702,-0,0,0,0.22846,0
1399,2.8,0,0.00122766,-0.00122766,-0,0,-0,0.500344,0,0,0.00308197,-0.00308197,-0,0,0,0.228452,0
1400,2.802,0,0.00186512,-0.00186512,-0,0,-0,0.500341,0,0,0.00306721,-0.00306721,-0,0,0,0.228446,0
1401,2.804,0,-0.00626568,0.00626568,0,0,0,0.500345,0,0,0.00246705,-0.00246705,-0,0,0,0.22844,0
1402,2.806,0,-0.0141296,0.0141296,0,0,0,0.500365,0,0,0.00206468,-0.00206468,-0,0,0,0.228435,0
1403,2.808,0,-0.0216346,0.0216346,0,0,0,0.500401,0,0,0.00191041,-0.00191041,-0,0,0,0.228432,0
1404,2.81,0,-0.0171805,0.0171805,0,0,-0,0.50044,0,0,0.00158236,-0.00158236,-0,0,0,0.228428,0
1405,2.812,0,-0.0121621,0.0121621,0,0,-0,0.500469,0,0,-6.61176e-06,6.61176e-06,0,0,0,0.228426,0
1406,2.814,0,-0.0108633,0.0108633,0,0,-0,0.500492,0,0,-0.000241833,0.000241833,0,0,0,0.228427,0
1407,2.816,0,-0.00601581,0.00601581,0,0,-0,0.500509,0,0,-0.00550786,0.00550786,0,0,0,0.228432,0
1408,2.818,0,-0.0023666,0.0023666,0,0,-0,0.500518,0,0,-0.00180057,0.00180057,0,0,-0,0.22844,0
1409,2.82,0,0.00147986,-0.00147986,-0,0,-0,0.500518,0,0,0.00204718,-0.00204718,-0,0,-0,0.228439,0
1410,2.822,0,0.00555399,-0.00555399,-0,0,-0,0.500511,0,0,0.0060011,-0.0060011,-0,0,-0,0.228431,0
1411,2.824,0,0.00989187,-0.00989187,-0,0,-0,0.500496,0,0,0.0100384,-0.0100384,-0,0,-0,0.228415,0
1412,2.826,0,0.00767644,-0.00767644,-0,0,0,0.500478,0,0,0.00825652,-0.00825652,-0,0,0,0.228397,0
1413,2.828,0,0.00529227,-0.00529227,-0,0,0,0.500465,0,0,0.00671824,-0.00671824,-0,0,0,0.228382,0
1414,2.83,0,0.00495394,-0.00495394,-0,0,0,0.500455,0,0,0.00524017,-0.00524017,-0,0,0,0.22837,0
1415,2.832,0,0.00359982,-0.00359982,-0,0,0,0.500447,0,0,0.00531281,-0.00531281,-0,0,-0,0.22836,0
1416,2.834,0,0.00332111,-0.00332111,-0,0,0,0.50044,0,0,0.00380043,-0.00380043,-0,0,0,0.228351,0
1417,2.836,0,0.00343591,-0.00343591,-0,0,-0,0.500433,0,0,0.00356605,-0.00356605,-0,0,0,0.228343,0
1418,2.838,0,0.00400262,-0.00400262,-0,0,-0,0.500426,0,0,-7.85679e-06,7.85679e-06,0,0,0,0.22834,0
1419,2.84,0,0.00417758,-0.00417758,-0,0,-0,0.500417,0,0,0.00033034,-0.00033034,-0,0,-0,0.228339,0
1420,2.842,0,0.00448322,-0.00448322,-0,0,-0,0.500409,0,0,0.000678712,-0.000678712,-0,0,-0,0.228338,0
1421,2.844,0,0.00490056,-0.00490056,-0,0,-0,0.500399,0,0,0.00103684,-0.00103684,-0,0,-0,0.228337,0
1422,2.846,0,0.00541556,-0.00541556,-0,0,-0,0.500389,0,0,0.0014033,-0.0014033,-0,0,-0,0.228334,0
1423,2.848,0,0.00589344,-0.00589344,-0,0,-0,0.500378,0,0,0.00177014,-0.00177014,-0,0,-0,0.228331,0
1424,2.85,0,0.00643436,-0.00643436,-0,0,-0,0.500365,0,0,0.00205966,-0.00205966,-0,0,-0,0.228327,0
1425,2.852,0,0.00326692,-0.00326692,-0,0,0,0.500356,0,0,0.0030041,-0.0030041,-0,0,-0,0.228322,0
1426,2.854,0,-0.00406276,0.00406276,0,0,0,0.500356,0,0,0.00730465,-0.00730465,-0,0,-0,0.228312,0
1427,2.856,0,-0.00425916,0.00425916,0,0,0,0.500365,0,0,0.0106777,-0.0106777,-0,0,-0,0.228294,0
1428,2.858,0,-0.00105252,0.00105252,0,0,-0,0.50037,0,0,0.0152801,-0.0152801,-0,0,-0,0.228268,0
1429,2.86,0,0.000886534,-0.000886534,-0,0,-0,0.50037,0,0,0.0112763,-0.0112763,-0,0,0,0.228241,0
1430,2.862,0,0.00412067,-0.00412067,-0,0,-0,0.500365,0,0,0.0156909,-0.0156909,-0,0,-0,0.228214,0
1431,2.864,0,0.00746645,-0.00746645,-0,0,-0,0.500354,0,0,0.020033,-0.020033,-0,0,-0,0.228179,0
1432,2.866,0,0.0108477,-0.0108477,-0,0,-0,0.500335,0,0,0.0242823,-0.0242823,-0,0,-0,0.228134,0
1433,2.868,0,0.0140083,-0.0140083,-0,0,-0,0.50031,0,0,0.0283682,-0.0283682,-0,0,-0,0.228082,0
1434,2.87,0,0.0156569,-0.0156569,-0,0,-0,0.500281,0,0,0.0319046,-0.0319046,-0,0,-0,0.228021,0
1435,2.872,0,0.0117857,-0.0117857,-0,0,0,0.500253,0,0,0.0273162,-0.0273162,-0,0,0,0.227962,0
1436,2.874,0,0.0102251,-0.0102251,-0,0,0,0.500231,0,0,0.0235203,-0.0235203,-0,0,0,0.227911,0
1437,2.876,0,0.00851126,-0.00851126,-0,0,0,0.500213,0,0,0.0148229,-0.0148229,-0,0,0,0.227873,0
1438,2.878,0,0.00710778,-0.00710778,-0,0,0,0.500197,0,0,0.0150851,-0.0150851,-0,0,-0,0.227843,0
1439,2.88,0,0.0049445,-0.0049445,-0,0,0,0.500185,0,0,0.0156727,-0.0156727,-0,0,-0,0.227812,0
1440,2.882,0,0.00497384,-0.00497384,-0,0,-0,0.500175,0,0,0.0136262,-0.0136262,-0,0,0,0.227783,0
1441,2.884,0,0.00514386,-0.00514386,-0,0,-0,0.500165,0,0,0.0119026,-0.0119026,-0,0,0,0.227757,0
1442,2.886,0,0.00527552,-0.00527552,-0,0,-0,0.500154,0,0,0.0104082,-0.0104082,-0,0,0,0.227735,0
1443,2.888,0,0.00544281,-0.00544281,-0,0,-0,0.500144,0,0,0.00921283,-0.00921283,-0,0,0,0.227715,0
1444,2.89,0,0.00741189,-0.00741189,-0,0,-0,0.500131,0,0,0.00978515,-0.00978515,-0,0,-0,0.227696,0
1445,2.892,0,0.00389878,-0.00389878,-0,0,0,0.50012,0,0,0.00970616,-0.00970616,-0,0,0,0.227677,0
1446,2.894,0,0.00687577,-0.00687577,-0,0,-0,0.500109,0,0,0.0110064,-0.0110064,-0,0,-0,0.227656,0
1447,2.896,0,0.00279399,-0.00279399,-0,0,0,0.500099,0,0,0.0109127,-0.0109127,-0,0,0,0.227634,0
1448,2.898,0,0.00635745,-0.00635745,-0,0,-0,0.50009,0,0,0.0126462,-0.0126462,-0,0,-0,0.227611,0
1449,2.9,0,0.00228081,-0.00228081,-0,0,0,0.500081,0,0,0.012253,-0.012253,-0,0,0,0.227586,0
1450,2.902,0,0.00621066,-0.00621066,-0,0,-0,0.500073,0,0,0.0145469,-0.0145469,-0,0,-0,0.227559,0
1451,2.904,0,0.002567,-0.002567,-0,0,0,0.500064,0,0,0.0135859,-0.0135859,-0,0,0,0.227531,0
1452,2.906,0,0.00592663,-0.00592663,-0,0,-0,0.500056,0,0,0.0166187,-0.0166187,-0,0,-0,0.227501,0
1453,2.908,0,0.00576852,-0.00576852,-0,0,0,0.500044,0,0,0.0156138,-0.0156138,-0,0,0,0.227469,0
1454,2.91,0,0.00866637,-0.00866637,-0,0,-0,0.500029,0,0,0.0165475,-0.0165475,-0,0,-0,0.227436,0
1455,2.912,0,0.0147079,-0.0147079,-0,0,-0,0.500006,0,0,0.0216416,-0.0216416,-0,0,-0,0.227398,0
1456,2.914,0,0.0132743,-0.0132743,-0,0,0,0.499978,0,0,0.0167093,-0.0167093,-0,0,0,0.22736,0
1457,2.916,0,0.018853,-0.018853,-0,0,-0,0.499946,0,0,0.0216488,-0.0216488,-0,0,-0,0.227321,0
1458,2.918,0,0.0244694,-0.0244694,-0,0,-0,0.499903,0,0,0.0265132,-0.0265132,-0,0,-0,0.227273,0
1459,2.92,0,0.0303602,-0.0303602,-0,0,-0,0.499848,0,0,0.0313184,-0.0313184,-0,0,-0,0.227215,0
1460,2.922,0,0.0407523,-0.0407523,-0,0,-0,0.499777,0,0,0.0347423,-0.0347423,-0,0,-0,0.227149,0
1461,2.924,0,0.0507066,-0.0507066,-0,0,-0,0.499685,0,0,0.0360695,-0.0360695,-0,0,-0,0.227079,0
1462,2.926,0,0.0445235,-0.0445235,-0,0,0,0.49959,0,0,0.0322569,-0.0322569,-0,0,0,0.22701,0
1463,2.928,0,0.0411603,-0.0411603,-0,0,0,0.499504,0,0,0.0191723,-0.0191723,-0,0,0,0.226959,0
1464,2.93,0,0.0367636,-0.0367636,-0,0,0,0.499426,0,0,0.0176212,-0.0176212,-0,0,0,0.226922,0
1465,2.932,0,0.032923,-0.032923,-0,0,0,0.499357,0,0,0.0169047,-0.0169047,-0,0,0,0.226888,0
1466,2.934,0,0.0291592,-0.0291592,-0,0,0,0.499295,0,0,0.014769,-0.014769,-0,0,0,0.226856,0
1467,2.936,0,0.0259837,-0.0259837,-0,0,0,0.49924,0,0,0.0129351,-0.0129351,-0,0,0,0.226828,0
1468,2.938,0,0.0231593,-0.0231593,-0,0,0,0.49919,0,0,0.0112976,-0.0112976,-0,0,0,0.226804,0
1469,2.94,0,0.020308,-0.020308,-0,0,0,0.499147,0,0,0.009841,-0.009841,-0,0,0,0.226783,0
1470,2.942,0,0.0196006,-0.0196006,-0,0,0,0.499107,0,0,0.00945295,-0.00945295,-0,0,0,0.226763,0
1471,2.944,0,0.0164104,-0.0164104,-0,0,0,0.499071,0,0,0.0089238,-0.0089238,-0,0,0,0.226745,0
1472,2.946,0,0.0164941,-0.0164941,-0,0,-0,0.499038,0,0,0.00856871,-0.00856871,-0,0,0,0.226728,0
1473,2.948,0,0.0137579,-0.0137579,-0,0,0,0.499008,0,0,0.00827072,-0.00827072,-0,0,0,0.226711,0
1474,2.95,0,0.0133849,-0.0133849,-0,0,0,0.498981,0,0,0.00724732,-0.00724732,-0,0,0,0.226695,0
1475,2.952,0,0.0112425,-0.0112425,-0,0,0,0.498956,0,0,0.00721174,-0.00721174,-0,0,0,0.226681,0
1476,2.954,0,0.0107486,-0.0107486,-0,0,0,0.498934,0,0,0.00582881,-0.00582881,-0,0,0,0.226668,0
1477,2.956,0,0.0098958,-0.0098958,-0,0,0,0.498913,0,0,0.00708244,-0.00708244,-0,0,-0,0.226655,0
1478,2.958,0,0.00938537,-0.00938537,-0,0,0,0.498894,0,0,0.00568946,-0.00568946,-0,0,0,0.226642,0
1479,2.96,0,0.0111136,-0.0111136,-0,0,-0,0.498874,0,0,0.00767746,-0.00767746,-0,0,-0,0.226629,0
1480,2.962,0,0.0106511,-0.0106511,-0,0,0,0.498852,0,0,0.00853927,-0.00853927,-0,0,-0,0.226612,0
1481,2.964,0,0.0108982,-0.0108982,-0,0,-0,0.49883,0,0,0.00837353,-0.00837353,-0,0,0,0.226596,0
1482,2.966,0,0.0100016,-0.0100016,-0,0,0,0.498809,0,0,0.00507394,-0.00507394,-0,0,0,0.226582,0
1483,2.968,0,0.00981706,-0.00981706,-0,0,0,0.49879,0,0,0.00499211,-0.00499211,-0,0,0,0.226572,0
1484,2.97,0,0.00895881,-0.00895881,-0,0,0,0.498771,0,0,0.00570559,-0.00570559,-0,0,-0,0.226561,0
1485,2.972,0,0.00781704,-0.00781704,-0,0,0,0.498754,0,0,0.0061576,-0.0061576,-0,0,-0,0.22655,0
1486,2.974,0,0.00511529,-0.00511529,-0,0,0,0.498741,0,0,0.00512911,-0.00512911,-0,0,0,0.226538,0
1487,2.976,0,0.00132938,-0.00132938,-0,0,0,0.498735,0,0,0.00220899,-0.00220899,-0,0,0,0.226531,0
1488,2.978,0,-0.000170172,0.000170172,0,0,0,0.498734,0,0,0.00300101,-0.00300101,-0,0,-0,0.226526,0
1489,2.98,0,-0.00168109,0.00168109,0,0,0,0.498735,0,0,-0.00172287,0.00172287,0,0,0,0.226524,0
1490,2.982,0,-0.00556249,0.00556249,0,0,0,0.498743,0,0,-0.000312698,0.000312698,0,0,-0,0.226526,0
1491,2.984,0,-0.0101435,0.0101435,0,0,0,0.498758,0,0,0.00113136,-0.00113136,-0,0,-0,0.226526,0
1492,2.986,0,-0.0145076,0.0145076,0,0,0,0.498783,0,0,0.00257476,-0.00257476,-0,0,-0,0.226522,0
1493,2.988,0,-0.0145013,0.0145013,0,0,-0,0.498812,0,0,0.00443486,-0.00443486,-0,0,-0,0.226515,0
1494,2.99,0,-0.0118639,0.0118639,0,0,-0,0.498838,0,0,0.00408833,-0.00408833,-0,0,0,0.226506,0
1495,2.992,0,-0.0095432,0.0095432,0,0,-0,0.49886,0,0,0.00417273,-0.00417273,-0,0,-0,0.226498,0
1496,2.994,0,-0.00712153,0.00712153,0,0,-0,0.498876,0,0,0.00275713,-0.00275713,-0,0,0,0.226491,0
1497,2.996,0,-0.00618005,0.00618005,0,0,-0,0.49889,0,0,0.00284313,-0.00284313,-0,0,-0,0.226486,0
1498,2.998,0,-0.00413538,0.00413538,0,0,-0,0.4989,0,0,0.00231187,-0.00231187,-0,0,0,0.22648,0
1499,3,0,-0.00383159,0.00383159,0,0,-0,0.498908,0,0,0.00162729,-0.00162729,-0,0,0,0.226476,0
1500,3.002,0,-0.00191387,0.00191387,0,0,-0,0.498914,0,0,0.00169545,-0.00169545,-0,0,-0,0.226473,0
1501,3.004,0,-0.0014796,0.0014796,0,0,-0,0.498917,0,0,-0.000151127,0.000151127,0,0,0,0.226472,0
1502,3.006,0,-0.000779997,0.000779997,0,0,-0,0.498919,0,0,-0.00251752,0.00251752,0,0,0,0.226474,0
1503,3.008,0,2.45671e-05,-2.45671e-05,-0,0,-0,0.49892,0,0,-0.00506339,0.00506339,0,0,0,0.226482,0
1504,3.01,0,0.00422894,-0.00422894,-0,0,-0,0.498916,0,0,0.0014121,-0.0014121,-0,0,-0,0.226486,0
1505,3.012,0,0.00833989,-0.00833989,-0,0,-0,0.498903,0,0,0.00790571,-0.00790571,-0,0,-0,0.226476,0
1506,3.014,0,0.0069553,-0.0069553,-0,0,0,0.498888,0,0,0.00603357,-0.00603357,-0,0,0,0.226462,0
1507,3.016,0,0.0056844,-0.0056844,-0,0,0,0.498875,0,0,0.00138508,-0.00138508,-0,0,0,0.226455,0
1508,3.018,0,0.00450103,-0.00450103,-0,0,0,0.498865,0,0,0.0023542,-0.0023542,-0,0,-0,0.226451,0
1509,3.02,0,0.00282141,-0.00282141,-0,0,0,0.498858,0,0,0.000234019,-0.000234019,-0,0,0,0.226449,0
1510,3.022,0,0.00129045,-0.00129045,-0,0,0,0.498854,0,0,0.000871627,-0.000871627,-0,0,-0,0.226447,0
1511,3.024,0,-0.00561179,0.00561179,0,0,0,0.498858,0,0,0.000871643,-0.000871643,-0,0,-0,0.226446,0
1512,3.026,0,0.00192866,-0.00192866,-0,0,-0,0.498862,0,0,0.00145021,-0.00145021,-0,0,-0,0.226443,0
1513,3.028,0,-0.00481777,0.00481777,0,0,0,0.498865,0,0,0.00284965,-0.00284965,-0,0,-0,0.226439,0
1514,3.03,0,-0.0114468,0.0114468,0,0,0,0.498881,0,0,0.00472202,-0.00472202,-0,0,-0,0.226431,0
1515,3.032,0,-0.00810065,0.00810065,0,0,-0,0.4989,0,0,0.00149776,-0.00149776,-0,0,0,0.226425,0
1516,3.034,0,-0.00484677,0.00484677,0,0,-0,0.498913,0,0,-0.00167308,0.00167308,0,0,0,0.226425,0
1517,3.036,0,-0.0029884,0.0029884,0,0,-0,0.498921,0,0,-0.00259637,0.00259637,0,0,0,0.22643,0
1518,3.038,0,-9.31447e-05,9.31447e-05,0,0,-0,0.498924,0,0,-0.00455714,0.00455714,0,0,0,0.226437,0
1519,3.04,0,-0.000588935,0.000588935,0,0,0,0.498925,0,0,-0.00280885,0.00280885,0,0,-0,0.226444,0
1520,3.042,0,0.00100662,-0.00100662,-0,0,-0,0.498925,0,0,-0.00273301,0.00273301,0,0,-0,0.22645,0
